id_sppg,nama,prov,kab,kec,desa,alamat,lat,lon,presisi,kode_kab_bps,kode_kec_bps
S20346,SPPG Kota Makassar Manggala Manggala,SULAWESI SELATAN,KOTA MAKASSAR,MANGGALA,MANGGALA,"Jalan Geologi No.D1, Kelurahan Biring Romang, Kecamatan Manggala, Makassar",-5.16725,119.47596,kecamatan,7371,7371101
S20347,SPPG Aceh Utara Lhoksukon Trieng Matang Ubi 2,ACEH,ACEH UTARA,LHOKSUKON,TRIENG MATANG UBI,"Jl. Medan - Banda Aceh Gp Trieng Matang Ubi, Trieng Matang Ubi, Lhoksukon, Kab. Aceh Utara, Aceh",5.0517,97.31812,kecamatan,1111,1111110
S20348,SPPG Konawe Selatan Benua Horodopi,SULAWESI TENGGARA,KONAWE SELATAN,BENUA,HORODOPI,"Jl. Poros Kendari Andolo, Horodopi, Kec. Benua, Kab. Konawe Selatan, Sulawesi Tenggara",-4.24055,122.1087,kecamatan,7405,7405111
S20349,SPPG Tanjung Jabung Barat Pengabuan Parit Pudin,JAMBI,TANJUNG JABUNG BARAT,PENGABUAN,PARIT PUDIN,"Parit 12 Dusun Simpang Raya Rt 010 Desa Karya Maju, Kec. Pengabuan, Kab. Tanjung Jabung Barat, Jambi",-0.90016,103.24326,kecamatan,1507,1507020
S20350,SPPG Kulon Progo Kalibawang Banjarharjo,DI YOGYAKARTA,KULON PROGO,KALIBAWANG,BANJARHARJO,"Padaan Kulon, RT 019/RW 009, Banjarharjo, Kalibawang, Kulon Progo, Daerah Istimewa Yogyakarta",-7.69004,110.23706,kecamatan,3401,3401110
S20351,SPPG Purwakarta Pasawahan Warungkadu,JAWA BARAT,PURWAKARTA,PASAWAHAN,WARUNGKADU,"Jalan Raya Warungkadu, Kampung Ciomas, Rt 007 Rw 004, Desa Warungkadu, Kecamatan Pasawahan, Kabupaten Purwakarta, Jawa Barat",-6.57882,107.4736,kecamatan,3214,3214090
S20352,SPPG Kota Cimahi Cimahi Tengah Karangmekar 2,JAWA BARAT,KOTA CIMAHI,CIMAHI TENGAH,KARANGMEKAR,"Jl. Gatot Subroto, Karangmekar, Kecamatan Cimahi Tengah, Kota Cimahi, Jawa Barat",-6.8745,107.53276,kecamatan,3277,3277020
S20353,SPPG Tasikmalaya Cigalontang Sirnagalih,JAWA BARAT,TASIKMALAYA,CIGALONTANG,SIRNAGALIH,"Kampung Pasirlina, RT.001/RW.009, Kelurahan Sirnagalih, Kecamatan Cigalontang, Kabupaten Tasikmalaya, Jawa Barat",-7.35,108.01667,kecamatan,3206,3206200
S20354,SPPG Sleman Godean Sidokarto 1,DI YOGYAKARTA,SLEMAN,GODEAN,SIDOKARTO,"Sorolaten, Sidokarto, Area Sawah, Sidokarto",-7.76744,110.29609,kecamatan,3404,3404040
S20355,SPPG Cilacap Nusawungu Banjareja,JAWA TENGAH,CILACAP,NUSAWUNGU,BANJAREJA,"Desa Banjareja RT 001 RW 004, Kec. Nusawungu, Kab. Cilacap, Jawa Tengah",-7.66894,109.36642,kecamatan,3301,3301200
S20356,SPPG Tasikmalaya Parungponteng Parungponteng,JAWA BARAT,TASIKMALAYA,PARUNGPONTENG,CIBANTENG,"Kampung Desa Kolot RT 005 RW 001, Desa Cibanteng, Kecamatan Parungponteng, Kabupaten Tasikmalaya, Jawa Barat",-7.49519,108.15473,kecamatan,3206,3206061
S20357,SPPG Kota Bengkulu Ratu Samban Anggut Atas 2,BENGKULU,KOTA BENGKULU,RATU SAMBAN,ANGGUT ATAS,"Jl. Sukajadi No.31 Rt.007 Rw.003, penurunan, Ratu samban, Kota Bengkulu, Bengkulu",-3.79871,102.26481,kecamatan,1771,1771022
S20358,SPPG Kota Kendari Kadia Wowowanggu,SULAWESI TENGGARA,KOTA KENDARI,KADIA,WOWAWANGGU,"Jl. MT. Haryono No. 102B, Kel. Wowawanggu, Kec. Kadia, Kota Kendari, Prov. Sulawesi Tenggara",-3.98313,122.50616,kecamatan,7471,7471013
S20359,SPPG Kota Pematangsiantar Siantar Sitalasari Bah Kapul,SUMATERA UTARA,KOTA PEMATANGSIANTAR,SIANTAR SITALASARI,BAH KAPUL,"Jl. Sibatu Batu, Bah Kapul, Kec. Siantar Sitalasari, Kota Pematangsiantar, Sumatera Utara",2.97521,99.04052,kecamatan,1273,1273061
S20360,SPPG Bandung Baleendah Baleendah 13,JAWA BARAT,BANDUNG,BALEENDAH,BALEENDAH,"Perum. Graha No. 11 Rt.00, Rw. 00 Rancamanyar, Baleendah, Kec. Baleendah, Kab. Bandung, Jawa Barat",-7.01468,107.63929,kecamatan,3204,3204140
S20361,SPPG Lampung Utara Abung Barat Simpang Agung,LAMPUNG,LAMPUNG UTARA,ABUNG BARAT,SIMPANG AGUNG,"RT 07 RW 07, Desa Simpang Agung, Kec. Abung Barat, Kab. Lampung Utara, Lampung",-4.86499,104.69377,kecamatan,1806,1806030
S20362,SPPG Ketapang Delta Pawan Tengah 2,KALIMANTAN BARAT,KETAPANG,DELTA PAWAN,TENGAH,"Jl. M. Tohir Gang Bakti, Tengah, Kecamatan Delta Pawan, Kabupaten Ketapang, Kalimantan Barat",-1.82282,109.9616,kecamatan,6106,6106071
S20363,SPPG Lampung Tengah Terbanggi Besar Poncowati 2,LAMPUNG,LAMPUNG TENGAH,TERBANGGI BESAR,PONCOWATI,"Jl. Katamso Dusun Baruno 2, Desa Poncowati, Kecamatan Terbanggi Besar, Kabupaten Lampung Tengah, Lampung",-4.88274,105.217,kecamatan,1805,1805080
S20364,SPPG Trenggalek Dongko Petung,JAWA TIMUR,TRENGGALEK,DONGKO,PETUNG,"Rt 15 Rw 03 Dusun Krajan Desa Petung, Petung, Dongko, Kab. Trenggalek, Jawa Timur",-8.20697,111.54683,kecamatan,3503,3503050
S20365,SPPG Kota Semarang Banyumanik Gedawang,JAWA TENGAH,KOTA SEMARANG,BANYUMANIK,GEDAWANG,"Aspol Gedawang Kecamatan Banyumanik Kota Semarang, Jawa Tengah",-7.07204,110.42025,kecamatan,3374,3374030
S20366,SPPG Tuban Palang Wangun,JAWA TIMUR,TUBAN,PALANG,WANGUN,"Wangun Timur, Wangun, Kec. Palang, Kabupaten Tuban, Jawa Timur",-6.94468,112.15494,kecamatan,3523,3523110
S20367,SPPG Kota Tanjung Pinang Bukit Bestari Tanjung Pinang Timur,KEPULAUAN RIAU,KOTA TANJUNG PINANG,BUKIT BESTARI,TANJUNG PINANG TIMUR,Jl. Basuki Rahmat Gg. Tempinis V no. 1,0.86755,104.50727,kecamatan,2172,2172010
S20368,SPPG Majene Banggae Timur Lembang 2,SULAWESI BARAT,MAJENE,BANGGAE TIMUR,LEMBANG,"Jl. Jendral Sudirman, Lembang, Kec. Banggae Timur, Kab. Majene, Sulawesi Barat",-3.50397,118.95869,kecamatan,7601,7601011
S20369,SPPG Lombok Barat Labuapi Bengkel 2,NUSA TENGGARA BARAT,LOMBOK BARAT,LABUAPI,BENGKEL,"Jl. Tuah Guru Haji Faesal, Dusun Bengkel Utara RT 006 RW 000",-8.63096,116.11822,kecamatan,5201,5201030
S20370,SPPG Kota Bandung Cibeunying Kidul Sukamaju 3,JAWA BARAT,KOTA BANDUNG,CIBEUNYING KIDUL,SUKAMAJU,"Jl. Citamiang No.61, Sukamaju, Kec. Cibeunying Kidul, Kota Bandung, Jawa Barat",-6.89845,107.64817,kecamatan,3273,3273210
S20371,SPPG Nagekeo Wolowae Tendakinde 2,NUSA TENGGARA TIMUR,NAGEKEO,WOLOWAE,TENDAKINDE,"Marilewa Rt.005 Rw.000,Tendakinde, Kecamatan Wolowae, Kabupaten Nagekeo, Nusa Tenggara Timur",-8.60303,121.46847,kecamatan,5318,5318070
S20372,SPPG Gresik Dukun Padang Bandung,JAWA TIMUR,GRESIK,DUKUN,PADANG BANDUNG,"Jl. Raya Padang Bandung Gg 1 No. 21, Desa Padang Bandung, Kecamatan Dukun, Kabupaten Gresik, Jawa Timur",-7.1933,112.553,kabkota,3525,3525140
S20373,SPPG Subang Cisalak Gardusayang,JAWA BARAT,SUBANG,CISALAK,GARDUSAYANG,"Jl. Raya Cimanggu Rt 04/03, Gardusayang, Kecamatan Cisalak, Kabupaten Subang, Jawa Barat",-6.3874,106.86209,kecamatan,3213,3213030
S20374,SPPG Tulungagung Bandung Gandong,JAWA TIMUR,TULUNGAGUNG,BANDUNG,GANDONG,"Gandong, Kecamatan Bandung, Kabupaten Tulungagung, Jawa Timur",-8.11667,111.91667,kabkota,3504,3504020
S20375,SPPG Kota Depok Pancoran Mas Depok Jaya 2,JAWA BARAT,KOTA DEPOK,PANCORAN MAS,DEPOK JAYA,"Jl. Salak, Depok Jaya, Kecamatan Pancoran Mas, Kota Depok, Jawa Barat",-6.39716,106.80014,kecamatan,3276,3276020
S20376,SPPG Merauke Merauke Samkai,PAPUA SELATAN,MERAUKE,MERAUKE,SAMKAI,"Samkai, Kecamatan Merauke, Merauke, Papua Selatan",-8.49911,140.40498,kecamatan,9401,9401040
S20377,SPPG Kota Palangka Raya Pahandut Panarung 5,KALIMANTAN TENGAH,KOTA PALANGKA RAYA,PAHANDUT,PANARUNG,"Jl. Tenggaring No. 11, Panarung, Kec. Pahandut, Kota Palangkaraya, Kalimantan Tengah",-2.21505,113.9225,kecamatan,6271,6271010
S20378,SPPG Sragen Tanon Karangasem 2,JAWA TENGAH,SRAGEN,TANON,KARANGASEM,"Jl. Gemolong Gabuggan, Dusun Dukuh Kulon, Rt 09 B Rw 03, Desa Karangasem, Kecamatan Tanon, Kabupaten Sragen Jawa Tengah",-7.38994,110.9149,kecamatan,3314,3314120
S20379,SPPG Purworejo Bruno Kaliwungu,JAWA TENGAH,PURWOREJO,BRUNO,KALIWUNGU,"Dukuh Kamasan Psl. 148 D III, Kel. Kaliwungu, Kec. Bruno, Kab. Purworejo, Jawa Tengah",-7.56085,109.91396,kecamatan,3306,3306130
S20380,SPPG Pesawaran Tegineneng Bumi Agung 3,LAMPUNG,PESAWARAN,TEGINENENG,BUMI AGUNG,"Jl. Lintas Sumatera No.Km 37, Bumi Agung, Kec. Tegineneng, Kab. Pesawaran, Lampung",-5.17751,105.13759,kecamatan,1809,1809070
S20381,SPPG Bandung Barat Cikalongwetan Rende,JAWA BARAT,BANDUNG BARAT,CIKALONGWETAN,RENDE,"Jl. Raya Cikalong Cipendeuy, Rende, Kec. Cikalongwetan, Kab. Bandung Barat, Jawa Barat",-6.73837,107.43828,kecamatan,3217,3217140
S20382,SPPG Kota Manado Tikala Tikala Ares,SULAWESI UTARA,KOTA MANADO,TIKALA,TIKALA ARES,"Jl. Tikala Ares No.42, 95124, Tikala Ares, Kec. Tikala, Kota Manado, Sulawesi Utara",1.46674,124.89,kecamatan,7171,7171031
S20383,SPPG Jaktim Matraman Utan Kayu Utara 2,DKI JAKARTA,KOTA ADM. JAKARTA TIMUR,MATRAMAN,UTAN KAYU UTARA,"Jl. Galur Sari Barat A No 2, Utan Kayu Utara, Kec. Matraman, Kota Adm. Jakarta Timur, Dki Jakarta",-6.20328,106.86209,kecamatan,3172,3172100
S20384,SPPG Labuhanbatu Bilah Hilir Negeri Baru,SUMATERA UTARA,LABUHANBATU,BILAH HILIR,NEGERI BARU,"Jl. Besar Negeri Lama, Kel. Negeri Baru, Kec. Bilah Hilir, Kab. Labuhanbatu, Sumatera Utara",2.32536,100.05835,kecamatan,1207,1207130
S20385,SPPG Bondowoso Prajekan Sempol,JAWA TIMUR,BONDOWOSO,PRAJEKAN,SEMPOL,"Jl. Sempol Dusun Banyumas Rt.01 Rw.01 Desa Sempol, Kec. Prajekan, Kab. Bondowoso, Jawa Timur",-7.79235,113.96554,kecamatan,3511,3511160
S20386,SPPG Bandung Margaasih Nanjung 2,JAWA BARAT,BANDUNG,MARGAASIH,NANJUNG,"Jl. Legok Sigung Rt 006 Rw 007 Desa Nanjung, Kecamatan Margaasih, Kabupaten Bandung, Jawa Barat",-6.95402,107.55735,kecamatan,3204,3204250
S20387,SPPG Magelang Mungkid Pabelan,JAWA TENGAH,MAGELANG,MUNGKID,PABELAN,"JL. RAYA BOROBUDUR KM 3 SELAG, PABELAN, MUNGKID, KABUPATEN MAGELANG, JAWA TENGAH",-7.5541,110.25409,kecamatan,3308,3308080
S20388,SPPG Cianjur Sindangbarang Talagasari,JAWA BARAT,CIANJUR,SINDANGBARANG,TALAGASARI,"Kampung Cikawung RT 01 RW 02, Desa Talagasari, Kecamatan Sindangbarang, Kabupaten Cianjur, Jawa Barat",-7.45594,107.1342,kecamatan,3203,3203020
S20389,SPPG Majalengka Kasokandel Ranji Wetan,JAWA BARAT,MAJALENGKA,KASOKANDEL,RANJI WETAN,"Jl. Dusun Pasarean Rt/Rw 03/07, Kel. Ranji Wetan, Kec. Kaso Kandel, Kab. Majalengka, Prov. Jawa Barat",-6.77111,108.22589,kecamatan,3210,3210151
S20390,SPPG Pesawaran Punduh Pidada Bawang,LAMPUNG,PESAWARAN,PUNDUH PIDADA,BAWANG,"Jalan Belibis Nomor 1 Semuli Jaya, KEC. ABUNG SEMULI, KAB. LAMPUNG UTARA, PROV. LAMPUNG.",-5.78076,105.19023,kecamatan,1809,1809010
S20391,SPPG Sukabumi Sagaranten Hegarmanah 1,JAWA BARAT,SUKABUMI,SAGARANTEN,HEGARMANAH,"Pabuaran Desa Hegarmanah, Kecamatan Sagaranten. Provinsi Jawa Barat.",-7.19374,106.87684,kecamatan,3202,3202080
S20392,SPPG Dompu Woja Bara,NUSA TENGGARA BARAT,DOMPU,WOJA,BARA,"Desa Bara, Kecamatan Woja, Kabupaten Dompu, Nusa Tenggara Barat",-8.51112,118.41631,kecamatan,5205,5205030
S20393,SPPG Demak Mijen Bakung,JAWA TENGAH,DEMAK,MIJEN,BAKUNG,"Bakung, Kecamatan Mijen, Kabupaten Demak, Jawa Tengah",-7.0512,110.31897,kecamatan,3321,3321120
S20394,SPPG Kuningan Jalaksana Sukamukti,JAWA BARAT,KUNINGAN,JALAKSANA,SUKAMUKTI,Dusun Wage Rt 22 Rw 006 Desa Sukamukti,-6.92089,108.45728,kecamatan,3208,3208160
S20395,SPPG Indramayu Indramayu Bojongsari,JAWA BARAT,INDRAMAYU,INDRAMAYU,BOJONGSARI,"Jl. Soekarno Hatta No. 118 Rt/Rw 003/005 Desa Bojongsari, Kec. Indramayu, Kab. Indramayu, Jawa Barat",-6.33731,108.32582,kecamatan,3212,3212150
S20396,SPPG Sikka Talibura Watubaing 3,NUSA TENGGARA TIMUR,SIKKA,TALIBURA,WATUBAING,"Dusun Baolin, Rt 007 Rw 003, Desa Watubaing, Kec. Talibura, Kab. Sikka, Nusa Tenggara Timur",-8.52717,122.5122,kecamatan,5310,5310040
S20397,SPPG Jombang Ngoro Pulorejo 2,JAWA TIMUR,JOMBANG,NGORO,PULOREJO,"Dusun Kwangen RT/RW 02/01, Desa Pulorejo, Kecamatan Ngoro, Kabupaten Jombang, Jawa Timur",-7.55766,112.62817,kecamatan,3517,3517050
S20398,SPPG Sumedang Cimalaka Nyalindung 2,JAWA BARAT,SUMEDANG,CIMALAKA,NYALINDUNG,"Jl. Desa Nyalindung, Nyalindung, Kecamatan Cimalaka, Kabupaten Sumedang, Jawa Barat",-6.80252,107.94133,kecamatan,3211,3211160
S20399,SPPG Sukabumi Ciracap Purwasedar 3,JAWA BARAT,SUKABUMI,CIRACAP,PURWASEDAR,"Kampung Cikeresek Rt 21 Rw 25 Purwasedar, Kecamatan Ciracap, Kabupaten Sukabumi, Jawa Barat",-7.6983,109.02352,kecamatan,3202,3202020
S20400,SPPG Cianjur Campaka Sukajadi 3,JAWA BARAT,CIANJUR,CAMPAKA,SUKAJADI,"Desa Sukajadi, Kecamatan Campaka, Kabupaten Cianjur, Jawa Barat",-7.10124,107.58187,kecamatan,3203,3203110
S20401,SPPG Bekasi Tambun Utara Srimahi 2,JAWA BARAT,BEKASI,TAMBUN UTARA,SRIMAHI,"Kampung Kalem Kendal Rt.002 Rw 005, Srimahi, Kec. Tambun Utara, Kab. Bekasi, Jawa Barat",-6.17876,107.06575,kecamatan,3216,3216082
S20402,SPPG Demak Kebonagung Mijen,JAWA TENGAH,DEMAK,KEBONAGUNG,MIJEN,"Desa Mijen Kec. Kebonagung Kab. Demak, Jawa Tengah",-8.21711,111.17719,kecamatan,3321,3321091
S20403,SPPG Magelang Grabag Pucungsari,JAWA TENGAH,MAGELANG,GRABAG,LEBAK,"Dusun Suwiti, Desa Lebak, Kecamatan Grabag, Kabupaten Magelang, Jawa Tengah",-7.37337,110.32522,kecamatan,3308,3308200
S20404,SPPG Kota Depok Sukmajaya Sukmajaya 1,JAWA BARAT,KOTA DEPOK,SUKMAJAYA,SUKMAJAYA,"Jl. Raden Saleh No. 1A, Kel. Sukmajaya, Kec. Sukmajaya - Kota Depok",-6.40986,106.84803,kecamatan,3276,3276030
S20405,SPPG Batang Gringsing Plelen 2,JAWA TENGAH,BATANG,GRINGSING,PLELEN,"Jl. Raya Gringsing Batang, Plelen, Kecamatan Gringsing, Kabupaten Batang, Jawa Tengah",-6.96319,110.00923,kecamatan,3325,3325070
S20406,SPPG Indragiri Hilir Keritang Pengalihan 2,RIAU,INDRAGIRI HILIR,KERITANG,PENGALIHAN,"Jl. Mandu, Rt. 02, Rw. 02, Pengalihan, Keritang, Kabupaten Indragiri Hilir, Riau",-0.86075,102.6594,kecamatan,1403,1403010
S20407,SPPG Malang Tirtoyudo Tirtoyudo,JAWA TIMUR,MALANG,TIRTOYUDO,TIRTOYUDO,"Tirtoyudo, Kecamatan Tirtoyudo, Kabupaten Malang, Jawa Timur",-8.24604,112.82247,kecamatan,3507,3507080
S20408,SPPG Sidoarjo Tulangan Kajeksan,JAWA TIMUR,SIDOARJO,TULANGAN,KAJEKSAN,"Jl. Raya Godekan Rt 01 Rw 03 Desa Kajeksan, Kec. Tulangan, Kab. Sidoarjo, Jawa Timur",-7.47863,112.64966,kecamatan,3515,3515080
S20409,SPPG Cilacap Kesugihan Kalisabuk 2,JAWA TENGAH,CILACAP,KESUGIHAN,KALISABUK,"Gumelar Wetan, Desa Kalisabuk, Kecamatan Kesugihan, Kab. Cilacap, Jawa Tengah",-7.62008,109.08099,kecamatan,3301,3301140
S20410,SPPG Kota Bandung Bandung Kulon Cigondewah Kaler,JAWA BARAT,KOTA BANDUNG,BANDUNG KULON,CIGONDEWAH KALER,"Jl. Cigondewah Kaler No 30, Kelurahan Cigondewah Kaler, Kecamatan Bandung Kulon, Kota Bandung, Jawa Barat",-6.91746,107.61912,kecamatan,3273,3273010
S20411,SPPG Tanah Datar Rambatan Iii Koto,SUMATERA BARAT,TANAH DATAR,RAMBATAN,III KOTO,"Jorong Pasir Jaya, Nagari III Koto, Kec Rambatan, Kab. Tanah Datar, Prov. Sumatera Barat",-0.52617,100.56337,kecamatan,1305,1305040
S20412,SPPG Kediri Pare Pelem 5,JAWA TIMUR,KEDIRI,PARE,PELEM,"Jl. Langkat Rt 01 Rw 14, Dusun Singgahan, Desa Pelem, Kec. Pare, Kab. Kediri, Jawa Timur",-7.76551,112.1979,kecamatan,3506,3506140
S20413,SPPG Kota Bandar Lampung Kedamaian Kedamaian 2,LAMPUNG,KOTA BANDAR LAMPUNG,KEDAMAIAN,KEDAMAIAN,"Jl. P Kelagian Gang Rambutan Rt 12 No 2 Ling 1, Kedamaian, Kec. Kedamaian, Kota Bandar Lampung, Lampung",-5.41428,105.28678,kecamatan,1871,1871041
S20414,SPPG Cilacap Cilacap Tengah Gunungsimping,JAWA TENGAH,CILACAP,CILACAP TENGAH,GUNUNGSIMPING,"Jl. Jawa No.16A, Klempang, Gunungsimping, Kec, Cilacap Tengah, Kabupaten Cilacap, Jawa Tengah",-7.68647,108.98588,kecamatan,3301,3301720
S20415,SPPG Serang Kragilan Sukajadi 2,BANTEN,SERANG,KRAGILAN,SUKAJADI,"JL. Sentul-Nyapah Sukajadi, RT/RW 001/002 Kecamatan Kragilan, Kabupaten Serang, Banten",-6.13807,106.2942,kecamatan,3604,3604130
S20416,SPPG Kota Jambi Kota Baru Simpang III Sipin,JAMBI,KOTA JAMBI,KOTA BARU,SIMPANG III SIPIN,"Jl. Ir. H. Juanda Rt.33 Rw.09 No.117, Simpang III Sipin, Kec. Kota Baru, Kota Jambi, Jambi",-1.61667,103.65,kabkota,1571,1571010
S20417,SPPG Kutai Timur Sangatta Utara Teluk Lingga 2,KALIMANTAN TIMUR,KUTAI TIMUR,SANGATTA UTARA,TELUK LINGGA,"Jl. Poros Ilham Maulana, RT 042 Desa Teluk Lingga Kecamatan Sangatta Utara,Kabupaten Kutai Timur, Kalimantan Timur",0.54996,117.57306,kecamatan,6404,6404040
S20418,SPPG Garut Bl. Limbangan Limbangan Timur 3,JAWA BARAT,GARUT,BL. LIMBANGAN,LIMBANGAN TIMUR,"Jl. Nasional III No.226 Desa Limbangan Timur, Kecamatan Limbangan, Kabupaten Garut, Jawa Barat",-7.00809,107.94133,kecamatan,3205,3205290
S20419,SPPG Humbang Hasundutan Parlilitan Sihotang Hasugian Dolok II,SUMATERA UTARA,HUMBANG HASUNDUTAN,PARLILITAN,SIHOTANG HASUGIAN DOLOK II,"Sihotang Hasugian Dolok II, Kec. Parlilitan, Kab. Humbang Hasundutan, Sumatera Utara",2.31796,98.457,kecamatan,1215,1215090
S20420,SPPG Kulon Progo Sentolo Kaliagung,DI YOGYAKARTA,KULON PROGO,SENTOLO,KALIAGUNG,"Jl. Sentolo Pengasih, Kaliagung, Kec. Sentolo, Kab. Kulon Progo, Daerah Istimewa Yogyakarta",-7.85558,110.21879,kecamatan,3401,3401060
S20421,SPPG Polewali Mandar Wonomulyo Campurjo,SULAWESI BARAT,POLEWALI MANDAR,WONOMULYO,CAMPURJO,"Jl. Pendidikan Dusun Kuningan, Desa Campurjo, Kecamatan Wonomulyo, Kabupaten Polewali Mandar",-3.41857,119.2437,kecamatan,7602,7602040
S20422,SPPG Magetan Takeran Madigondo 2,JAWA TIMUR,MAGETAN,TAKERAN,MADIGONDO,"Dukuh Gambiran, Desa Madigondo, Rt.16 Rw.5, Kec. Takeran, Kab. Magetan, Jawa Timur",-7.68277,111.48125,kecamatan,3520,3520040
S20423,SPPG Majalengka Lemahsugih Mekarwangi,JAWA BARAT,MAJALENGKA,LEMAHSUGIH,MEKARWANGI,"SPPG Mekarwangi Jalan Raya Mekarwangi, Kelurahan Mekarwangi, Kecamatan Lemahsugih, Kabupaten Majalengka, Provinsi Jawa Barat",-7.0193,108.17845,kecamatan,3210,3210010
S20424,SPPG Sanggau Sekayam Balai Karangan,KALIMANTAN BARAT,SANGGAU,SEKAYAM,BALAI KARANGAN,"Jl. Pengadang Dusun Balai Karangan 1 Desa Balai Karangan Kecamatan Sekayam Kabupaten Sanggau, Kalimantan Barat",0.81272,110.47388,kecamatan,6105,6105210
S20425,SPPG Pati Margoyoso Kajen,JAWA TENGAH,PATI,MARGOYOSO,KAJEN,"JL. BULUDANA, DESA KAJEN RT 05 RW 02 , KECAMATAN MARGOYOSO, KABUPATEN PATI",-6.61349,111.05796,kecamatan,3318,3318170
S20426,SPPG Sumedang Darmaraja Tarunajaya 2,JAWA BARAT,SUMEDANG,DARMARAJA,TARUNAJAYA,"Dusun Cipaok Rt. 01 Rw. 01 Desa Tarunajaya Kec. Darmaraja, Kab. Sumedang, Jawa Barat",-6.92117,108.05987,kecamatan,3211,3211080
S20427,SPPG Kota Palembang Seberang Ulu Satu Tujuh Ulu 2,SUMATERA SELATAN,KOTA PALEMBANG,SEBERANG ULU SATU,TUJUH ULU,"Jl. Sukarjo Harjo Wardoyo No.04, 7 Ulu, Kec. Seberang Ulu I, Kota Palembang, Sumatera Selatan",-3.01009,104.7696,kecamatan,1671,1671020
S20428,SPPG Sragen Kedawung Wonokerso,JAWA TENGAH,SRAGEN,KEDAWUNG,WONOKERSO,"Jl Kebayanan, Gendongan Rt.001/000, WONOKERSO, KEDAWUNG, KAB. SRAGEN, JAWA TENGAH",-7.41278,110.935,kabkota,3314,3314040
S20429,SPPG Aceh Tenggara Semadam Lawe Mejile,ACEH,ACEH TENGGARA,SEMADAM,LAWE MEJILE,"Desa Lawe Mejile, Kec. Semadam, Kab. Aceh Tenggara, Aceh",3.39227,97.88849,kecamatan,1104,1104022
S20430,SPPG Lebak Malingping Sukaraja,BANTEN,LEBAK,MALINGPING,SUKARAJA,"Sukaraja, Kecamatan Malingping, Kabupaten Lebak, Banten",-6.76881,106.00524,kecamatan,3602,3602010
S20431,SPPG Klaten Klaten Tengah Semangkak,JAWA TENGAH,KLATEN,KLATEN TENGAH,SEMANGKAK,"Jl. Parikesit, Rt 02 Rw 03, Semangkak, Kecamatan Klaten Tengah, Kabupaten Klaten, Jawa Tengah",-7.717,110.61093,kecamatan,3310,3310720
S20432,SPPG Klaten Juwiring Juwiran,JAWA TENGAH,KLATEN,JUWIRING,JUWIRAN,"Pajangan Rt 03 Rw 01, Juwiran, Kec. Juwiring, Kab. Klaten, Jawa Tengah",-7.65915,110.74205,kecamatan,3310,3310160
S20433,SPPG Kota Tomohon Tomohon Utara Kakaskasen Dua,SULAWESI UTARA,KOTA TOMOHON,TOMOHON UTARA,KAKASKASEN DUA,"Kelurahan Kakaskasen Dua Lingkungan 12, Kecamatan Tomohon Utara, Kota Tomohon, Sulawesi Utara",1.35201,124.8293,kecamatan,7173,7173030
S20434,SPPG Semarang Ambarawa Panjang,JAWA TENGAH,SEMARANG,AMBARAWA,PANJANG,"Jl. Pemuda No 1, Panjang, Kecamatan Ambarawa, Kabupaten Semarang, Jawa Tengah",-7.26229,110.40348,kecamatan,3322,3322100
S20435,SPPG Kuningan Cipicung Susukan,JAWA BARAT,KUNINGAN,CIPICUNG,SUSUKAN,Dusun Manis Rt 01 Rw 02 Desa Susukan Kecamatan Cipicung Kab. Kuningan Provinsi Jawa Barat,-6.93759,108.55225,kecamatan,3208,3208101
S20436,SPPG Halmahera Utara Loloda Kepulauan Dama,MALUKU UTARA,HALMAHERA UTARA,LOLODA KEPULAUAN,DAMA,"Desa Dama, Kecamatan Loloda Kepulauan, Kabupaten Halmahera Utara, Maluku Utara",2.25091,127.79815,kecamatan,8205,8205061
S20437,SPPG Majalengka Sindang Gunungkuning,JAWA BARAT,MAJALENGKA,SINDANG,GUNUNGKUNING,"Jl. Gunung Kuning Sindang, Gunungkuning, Kec. Sindang, Kab. Majalengka, Jawa Barat",-6.81667,108.28333,kabkota,3210,3210091
S20438,SPPG Lampung Timur Labuhan Maringgai Bandar Negeri,LAMPUNG,LAMPUNG TIMUR,LABUHAN MARINGGAI,BANDAR NEGERI,"Jl. Lintas Timur Desa Bandar Negeri Rt 011 Rw 003 Dusun III Kecamatan Labuhan Maringgai Kabupaten Lampung Timur, Lampung",-5.34289,105.79381,kecamatan,1804,1804070
S20439,SPPG Toba Ajibata Pardamean Ajibata,SUMATERA UTARA,TOBA,AJIBATA,PARDAMEAN AJIBATA,"Jl. Tandang Bisara, Desa Pardamean, Kec. Ajibata, Kab. Toba, Sumatera Utara",2.59683,98.95766,kecamatan,1206,1206082
S20440,SPPG Kapuas Hulu Selimbau Gudang Hulu,KALIMANTAN BARAT,KAPUAS HULU,SELIMBAU,GUDANG HULU,"Jl. Mungguk Batu, Kecamatan Selimbau, Kabupaten Kapuas Hulu, Kalimantan Barat",0.60635,112.1251,kecamatan,6108,6108140
S20441,SPPG Tanah Datar X Koto Panyalaian,SUMATERA BARAT,TANAH DATAR,X KOTO,PANYALAIAN,"Jl. Raya Padang Panjang Bukittinggi Km.3 Pincuran Tinggi, Panyalaian, X Koto, Kab. Tanah Datar, Sumatera Barat",-0.42432,100.37225,kecamatan,1305,1305010
